English
E124;Open the evaporator drain valve if the temperature is too high or if it is necessary to reduce it more quickly.
E125;Fuel cell removal.
E300;Enter the plant.
E301;Access the Control Room on the first floor.
E302;Use your tablet to turn on AO and explore its capabilities.
E303;Visit the Reactor Core Room to familiarize yourself with its components.
E304;Visit Internal Supply to visit AO's charging pad, storage racks, and power components.
E305;Visit the Secondary Building where the condenser and turbines are installed.
E306;Visit the Diesel Generator building and understand its fuel system.
E700;Maintain power generation without interruption for [*] hours and meet the required service level.
E701;Maintain power generation without interruption until the storm passes and meet the required level of service.
E702;Restart the plant and start generating power for at least an hour.
C0001;GENERATED ENERGY
C0002;INTEGRITY
C0003;ONLINE
C0004;STATUS
C0005;OPERATIVE\\nTEMPERATURE
C0006;TEMPERATURE
C00B6;TEMP
C0007;GENERATING
C0008;TURBINE GENERATORS
C0009;ENERGY DISTRIBUTION
C0010;REQUIRED
CB010;INTERNAL REQUIRED
C0011;CONSUMED
C0012;AVAILABLE
C0013;SUPPLYING EXTERNALLY
C0014;TURN ON
C0015;OUTPUT TO ELECTRICAL GRID
C0016;ACTIVATE
C0017;NUCLEO\\nMODERATOR
C0018;QUANTITY AVAILABLE
C0019;AMOUNT CHARGED
C0020;PRESSURE
C0021;LOAD
C0022;AVAILABLE
C0023;LOADING
C0024;EMERGENCY COOLING SYSTEM
C0025;INTERNAL TEMPERATURE
C0026;INITIATED
C0027;COOLING
C0028;OPENING REACHED
C0029;ACTUAL OPENING
C0030;SET VALVES
C0031;START\\nSTOP
C0032;CONTAINMENT BUILDING
C0033;RADIATION
C0034;RADIATION
C0035;RADIATION CONTAINED
C0036;RADIATION RELEASED
C0037;ACTIVATE BUNKER
C0038;FUEL
C0039;SECONDARY\\nQUANTITY
C0040;MAIN\\nQUANTITY
C0041;UNLOADED
C0041B;NOT LOADED
C0041C;ALREADY LOADED
C0042;AVAILABLE
C0042B;CORE VESSEL
C0042C;PUMP
C0042E;PRESSURIZER
C0042F;STEAM GENERATOR
C0043C;OVERALL
C0043;DISPOSE
C0044;FUEL RESIDUES
C0045;DISPOSAL OF WASTE
C0046;CORE\\nMODERATOR
C0047;MODERATION LEVEL
C0048;COOLANT SYSTEM
C0049;FLOW PUMP
C0049B;FREIGHT PUMP
C0050;INTERNAL\\nPRESSURE
C0051;IN RESERVE
C0A50;COOLING CIRCUIT
C0A51;CORE
C0A52;CONDENSER
C0054;START CIRCULATION
C0055;CONTINUOUS\\nLOAD
C0056;REACTOR CORE
C0057;REACTIVITY
C0058;INTERNAL\\nTEMPERATURE
C0059;EXHAUST VALVE
C0060;CURRENT
C0061;ORDERED
C0062;VALVE OPEN
C0063;REACTOR CORE
C0064;CORE\\nREACTIVE
C0065;CRITICAL MASS
C0066;OPTIMAL TEMPERATURE
C0068;EMERGENCY STOP
C0069;START
C0070;POWER
C0071;BATTERY CAPACITY
C0072;CHARGE
C0073;CONSUMING
C0074;BATTERY BACKUP
C0075;INTERNAL SUPPLY
C0076;GENERATOR
C0077;BATTERIES
C0078A;AUTOMATIC
C0078B;CHARGE
C0078C;USE
C0079;DIESEL GENERATOR 1
C0079B;DIESEL GENERATOR 2
C0089A;MANUAL
C0089B;AUTO
C0090;STOP
C0091;CONTROL RODS
C0092;UNLOAD
C0093;SET
C0094;SPEED REDUCED\\nDUE TO HIGH TEMPERATURE
C0095;POSITION
C0096;ROD HEIGHT
C0097;SET
C0098;INTERNAL
C0099;CORE INLET
C0100;FACTOR
C0101;CURRENT
C0102;ORDERED
C0103;COOLANT FLOW SPEED
C0103b;CONDENSER FLOW SPEED
C0103c;CONDENSER COOLING FLOW SPEED
C0104;STARTING
C0105;CHARGING
C0106;CORE\\nPRESSURE
C0107;CONNECT
C0108;AUTOMATIC\\nDISABLED
C0109;AUTOMATIC\\nENABLED
C0110;ACTIVE
C0110B;INACTIVE
C0111;TERMINAL
C0112;ACCEPT
C0113;CANCEL
C0114;MAIN
C0115;SECONDARY
C0116;ASSIGN\\nMAIN
C0117;ASSIGN\\nSECONDARY
C0118;EMERGENCY BATTERIES
C0119;SPARE BATTERIES
C0119AO;AO CHARGER BATTERY BACKUP
C0119GRUA;CRANE BATTERY BACKUP
C0119TE;BACKUP BATTERIES OF COMMUNICATIONS TERMINAL
C0120;SAFE GRIPPER
C0121;BAY
C0122;STRENGTH
C0123;LOAD
C0124;IN CARGO AREA
C0125;CONTROL RODS INTEGRITY
C0126;AVAILABLE WASTE CAPSULES
C0127;AVAILABLE FUEL CELLS
C0128;EXTRACTION ENABLED
C0129;OPERATIVE LEVEL
C0130;LOW
C0131;NORMAL
C0132;EXCESS
C0133;IMMINENT EXPLOSION
C0134;CONTROL RODS
C0135;TOTAL: 
C0136;POS:
C0137;MAINTENANCE ELEVATOR
C0138;UP
C0139;DOWN
C0140;INTERNAL ENGINE
C0141;MAXIMUM
C0142;DANGER
C0143;MAINTENANCE
C0144;CURRENT CONTROL RODS
C0145;INTRODUCED
C0146;DANGER ZONE
C0147;EFFICIENCY FACTOR
C0148;TURN ON HEADLIGHT
C0149;AUTOMATIC OPENING
C0150;MANUAL OPENING
C0151;AUTOMATIC<br>CLOSING
C0152;MANUAL CLOSING
C0153;EMERGENCY
C0154;FLOOD CORE
C0155;PURGE FLOOD
C0156;OPERATIONS
C0157;LEVEL
C0158;Service Compliance
C0159;DAY: {0} | Time: {1}
C0160;Population:
C0161;Demand:
C0162;Generating:
CB162;Accumulated:
C0163;Compliance:
C0164;Day Compliance:
C0165;Demand peak:
C0166;Generation peak:
C0167;Weather
C0168;Temperature:
C0169;Wind:
C0170;Forecast:
C0200;OPERATIONAL
C0201;NOT OPERATIONAL
C0202;RANGE 
C0203;NORMAL
C0204;LOW
C0205;HIGH
C0206;REACTIVE
C0207;NO REACTIVE
C0208;STATUS 
C0209;YES
C0210;NO
C0211;OPEN
C0212;CLOSE
C0213;CIRCULATING
C0214;WEATHER
C0215;ACTIONS
C0215B;ASSISTANT ACTIONS
C0216;ALARMS
C0217;ENERGY IN EXTERNAL NETWORK
C0218;HOURLY AVERAGE
C0219;POWER (MW)
C0220;RADIATION
C0221;Do not show again
C0222;TEMPERATURE
C0223;WIND
C0224;TIME
C0225;OPERATIONAL DAYS
C0226;GENERATING ENERGY
C0226B;TIME GENERATING ENERGY
C0227;MINUTES
C0228;ACCUMULATED BY HOUR
C0229;ACCUMULATED ENERGY
C0230;INTERNAL CONSUMPTION
C0231;SERVICE COMPLIANCE
C0232;% COMPLIANCE
C0233;REPAIR
C0234;REPAIRING
C0235;Repair Cost
C0236;Clean Residues
C0237;Buy
C0237B;Sell
C0237C;Discard
C0238;Refill Fuel Cans
C0239;QTY:
C0240;FIRE CONTROL
C0241;CORE CONTAINMENT BUILDING
C0242;TURBINE BUILDING
C0243;It is not possible to perform the repair with the machine active.
C0244;Replacement is not possible with the machine active.
C0245;It is not possible to start maintenance with the machine active.
C0246;CANCEL HELP
C0247;MAIN SWITCH
C0248;ON
C0249;OFF
C0250;LIGHT CONTROL
C0251;FIXED
C0251B;AUTO
C0252;DIMMER
C0253;ENERGY
C0254;LIGHTS
C0255;INTERNAL ENERGY MAP
C0256;MAIN INTERCONNECTION
C0257;MAIN SWITCH
C0258;FIRE FIGHTING SYSTEM
C0259;OPERATIONAL ASSISTANT ACTIVATION
C0260;Radiation Sensor
C0261;FACTOR
C0262;STABILIZATION
C0263;VALUE:
C0264;CHARGE LEVEL
C0265;REPAIR REQUIRED
C0266;ACKNOWLEDGE ALARMS
C0267;CORE PLATFORM
C0268A;LOAD
C0268B;OFF
C0268C;REMOVE
C0269;LOADING COOLANT
C0270;REMOVING COOLANT
C0271;SLOW
C0272;MEDIUM
C0273;FAST
C0274;SCRAM
C0275;ALL SET
C0276;HEATERS ON
C0277;DRY HEATERS
C0278;NOMINAL<br>TEMPERATURE
C0279;SPRAY VALVE
C0280;VENT VALVE
C0281;HEATERS
C0282;SPRAY VALVE
C0282RT;SPRAY VALVE RELIEF TANK
C0283;VENT VALVE
C0283RT;VENT VALVE RELIEF TANK
C0284;ENERGY
C0285;HOLD
C0286;DRAIN VALVE RELIEF TANK
C0287;DANGER HIGH PRESSURE
C0288;DRAIN VALVE RELIEF TANK
C0289;NOMINAL PRESSURE
C0290;OPEN
C0291;SHUT
C0292;WATER INLET VALVE
C0293;DRY WATER PUMP
C0294;OVERLOAD
C0295;START
C0296;STOP
C0297;PRIMARY CIRCUIT TEMPERATURE
C0298;SECONDARY CIRCUIT TEMPERATURE
C0299;REMOVE COOLANT
C0300;STEAM GEN A
C0301;STEAM GEN B
C0302;STEAM GEN C
C0303;PUMP 1
C0304;PUMP 2
C0305;PUMP 3
C0306;INLET
C0307;STEAM
C0308;TURBINE 1
C0309;TURBINE 2
C0310;TURBINE 3
C0311;VESSEL 
C0312;POWER HUB
C0313;INTERNAL
C0314;COOLANT FLOW
C0315;INLET
C0316;OUTLET
C0317;[L/m]
C0319;VESSEL PRESSURE
C0320;FUEL CELL TEMPERATURE
C0321;MAXIMUM TEMPERATURE
C0322;MAXIMUM PRESSURE
C0323;BATTERY INPUT
C0324;GENERATING SET INPUT
C0325;GENERATING TURBINES INPUT
C0326;GENERATING TURBINE ROOM
C0327;REACTOR ROOM
C0328;CENTRAL ROOMS
C0329;WASTE STORAGE
C0330;DISCARD
C0331;OIL
C0332;OIL PRESSURE
C0333;ORDERED SPEED REACHED
C0334;OIL PRESSURE
C0335;CONTAMINATED OIL
C0336;FILL LEVEL
C0337;CHARGE LEVEL
C0338;SALE
C0339;COST:
C0340;SHIPPING:
C0341;ORDER:
C0342;CANCEL ORDER
C0343;ORDER: {0} | SHIPPING: {1}
C0344;{0} Added to inventory
C0345;SHORT CIRCUIT: {0}
C0346;VALVE STATUS
C0347;TURBINE A INSTALLED
C0348;TURBINE B INSTALLED
C0349;TURBINE C INSTALLED
C0350;OUT OF SERVICE
C0351;HEATING POWER
C0352A;HIGH
C0352B;MEDIUM
C0352C;LOW
C0353;Activate
C0354;Deactivate
C0355;MUTE ALARMS
C0356;DISCHARGING % / hour
C0357;% FUEL / HOUR
C0358;CONDENSER DRAIN VALVE
C0359;EVAPORATOR DRAIN VALVE
C0360;DRAIN
C0361;CORE OUTER VESSEL COOLANT FLOW CONTROL
C0362;CORE OUTER VESSEL
C0363;INSERT IN CORE
C0364;EXTRACT FROM CORE
C0365;UNDER MAINTENANCE
C0366;AVAILABLE FUEL
C0367;TOTAL ENERGY GENERATED
C0368;SPEED
C0369;CURRENT ELECTRICAL POWER
C0370;ROTATION CAPACITY
C0371;OVERPRESSURIZED
C0372;AO CHARGER CONTROL
C0373;TURBINE BUILDING
C0374;OPERATING MODE
C0375A;MAXIMUM
C0375B;NOMINAL
C0375C;SHUTDOWN
C0376;INCORRECT OPERATING MODE
CONSUMO_REACTOR;Reactor
CONSUMO_LUZ;Lighting
CONSUMO_PUERTA;Door control
CONSUMO_INTERRUPTOR;Controls
CONSUMO_BOMBA_CIRCULACION;Circulation pumps
CONSUMO_BOMBA_REFRIGERACION;Cooling pumps
CONSUMO_BOMBA_AGUA;Freight pumps
CONSUMO_AO;Operating Assistant
CONSUMO_PRE_CALENTADORES;Pressurizer
CONSUMO_BATERIAS;Battery charging
CONSUMO_STEAM_GENERATOR;INSTALLED STEAM GENERATORS
CONSUMO_EXTERIOR;Exterior
CONSUMO_TORRES_ENFRIAMIENTO;Cooling towers
CONSUMO_CARGADOR;Inductive charger
CONSUMO_ESTRUCTURA;Containment control
CONSUMO_NUCLEO;Core
CONSUMO_FARO;Headlight
CONSUMO_BOMBAAGUA;Emergency flood
CONSUMO_BOMBAFUEGO;Fire sprinkler pumps
CONSUMO_BOMBA_DE_VACIO;Vacuum pump
CONSUMO_GRUA;Crane
OTROS_CONSUMOS;Miscellaneous
NADA;LOW
FUERTE;STRONG
MEDIO;MEDIUM
SUAVE;LOW
CUMPLIMIENTO_SERVICIO;Service Compliance
CUMPLIMIENTO_SERVICIO_DIA;Service Compliance
LIBRE_SIN_CORTES;Uninterrupted Service
LIBRE_SIN_EMERGENCIAS;No use of Emergency Services
LIBRE_SIN_AYUDA_AO;Without AO Help
LIBRE_SIN_PARADAS_EMERGENCIA;Service without Emergency Stops
LIBRE_COMPLEJO_PICO_POR_EVENTO_1;Extra energy by Event
LIBRE_COMPLEJO_PICO_POR_EVENTO_2;Extra energy by Event
LIBRE_PICO_ENERGIA;Energy Peak
LIBRE_SIN_USAR_BATERIAS;Without using Batteries
LIBRE_SIN_USAR_ELECTROGENO;Without using Generator
LIBRE_REFRIGERANTE_BAJO_CONSUMO;Low Consumption
LIBRE_MANTENER_INTEGRIDAD;Integrity
RESUMEN_DIARIO;Daily Achievements
OBJETIVO_COMPLETADO;Objective accomplished
AC001;Activating diesel generators
AC002;Emergency batteries in automatic mode
AC003;Powering up the module
AC004;Adjusting the position of the control rods
AC005;Opening pressure release valves
AC006;Adjusting flow speed of coolant
AC007;Adjusting circulating volume of coolant
AC008;Activating the emergency module
AC009;Adjusting flow speed in cooling towers
AC010;Reducing power of generator turbines
AC011;Closing the pressure release valves
AC012;Shutting down emergency cooling services
AC013;Decreasing coolant flow speed
AC014;Increasing coolant flow speed
AC015;Extracting the control rods
AC016;Inserting the control rods
AC017;Adjusting flow volume of coolant
AC018;Adjusting power of generator turbines
AC019;Activating generator turbines
AC020;Connecting generator turbines
AC021;Adjusting moderator volume
AC022;Turning on the coolant circulation pumps
AC023;Coolant circulation pumps at full speed
AC024;Turning off and disconnecting generator turbines
AC025;Performing checks and maintenance of the reactor
AC026;Reactor integrity:
AC027;Diesel generators in automatic mode
AC028;Powering down the module
AC029;Powering up emergency cooling services
AL001;HIGH TEMP
AL001_1;HIGH TEMPERATURE | T01
AL001_2;HIGH TEMPERATURE | T02
AL001_3;HIGH TEMPERATURE | T03
AL002;VERY HIGH TEMPERATURE
AL003;CRITICAL TEMPERATURE
AL004;HIGH PRESSURE
AL005;LOW INTEGRITY
AL005_0;LOW INT. GEN. 1
AL005_1;LOW INT. GEN. 2
AL005_2;LOW INT. GEN. 3
AL005_0_TG;LOW INT. TUR. 1
AL005_1_TG;LOW INT. TUR. 2
AL005_2_TG;LOW INT. TUR. 3
AL006;CRITICAL INTEGRITY
AL006_0;CRITICAL INT. GEN. 1
AL006_1;CRITICAL INT. GEN. 2
AL006_2;CRITICAL INT. GEN. 3
AL006_0_TG;CRIT. INT. TURBINE 1
AL006_1_TG;CRIT. INT. TURBINE 2
AL006_2_TG;CRIT. INT. TURBINE 3
AL007;LOW QUANTITY
AL008;DANGEROUS POSITION
AL009;EXCESSIVE VOLUME
AL010;LOW FUEL
AL011;EMERGENCY STOP
AL012;INTERNAL MOTOR DAMAGED
AL013;NO ELECTRICAL VOLTAGE
AL014;NO CONTROL RODS
AL014_TG_0;TURBINE 01 DESTROYED
AL014_TG_1;TURBINE 02 DESTROYED
AL014_TG_2;TURBINE 03 DESTROYED
AL014_TE_0;GENERATOR 01 DESTROYED
AL014_TE_1;GENERATOR 02 DESTROYED
AL014_TE_2;GENERATOR 03 DESTROYED
AL015;TURBINE OFFLINE
AL015_1;TURBINE 01 OFFLINE
AL015_2;TURBINE 02 OFFLINE
AL015_3;TURBINE 03 OFFLINE
AL015_1_TE;GENERATOR 01 OFFLINE
AL015_2_TE;GENERATOR 02 OFFLINE
AL015_3_TE;GENERATOR 03 OFFLINE
AL016;CRANE IN DANGEROUS POSITION
AL017;MANUAL COOLING TOWER
AL018;UNAUTHORIZED PERSONNEL
AL019;CRANE DANGEROUS OPERATION
AL020;FLOODED CORE
ALSENSORRAD;RADIATION DETECTED
AL021;LOW COOLANT FLOW
AL022_1;DRY TURBINE 01
AL022_2;DRY TURBINE 02
AL022_3;DRY TURBINE 03
AL023_1;DAMAGED TURBINE 01
AL023_2;DAMAGED TURBINE 02
AL023_3;DAMAGED TURBINE 03
AL030_1;HIGH TEMPERATURE | SG 01
AL030_2;HIGH TEMPERATURE | SG 02
AL030_3;HIGH TEMPERATURE | SG 03
AL031_1;HIGH PRESSURE | SG 01
AL031_2;HIGH PRESSURE | SG 02
AL031_3;HIGH PRESSURE | SG 03
AL032_1;LOW VOLUME | SG 01
AL032_2;LOW VOLUME | SG 02
AL032_3;LOW VOLUME | SG 03
AL033_1;SG 01 DESTROYED
AL033_2;SG 02 DESTROYED
AL033_3;SG 03 DESTROYED
AL034_1;LOW INTEGRITY | SG 01
AL034_2;LOW INTEGRITY | SG 02
AL034_3;LOW INTEGRITY | SG 03
AL035_1;CRITICAL INTEGRITY | SG 01
AL035_2;CRITICAL INTEGRITY | SG 02
AL035_3;CRITICAL INTEGRITY | SG 03
AL036;RADIATION DUE TO EXPOSED FUEL
AL037;LOW OUTPUT FLOW
AL038;LOW INPUT FLOW
AL039;REDUCED MOVEMENT DUE TO HIGH TEMP
AL040_1;LOW INTEGRITY TURBINE 1
AL040_2;LOW INTEGRITY TURBINE 2
AL040_3;LOW INTEGRITY TURBINE 3
AL040_1_TE;LOW INTEGRITY GENERATOR 1
AL040_2_TE;LOW INTEGRITY GENERATOR 2
AL040_3_TE;LOW INTEGRITY GENERATOR 3
AL041;LOW VOLUME EXTERNAL VESSEL 
AL042_1;NO POWER PUMP 01
AL042_2;NO POWER PUMP 02
AL042_3;NO POWER PUMP 03
AL043;NO POWER IN COOLING TURBINE
AL044;PRESSURIZER HIGH TEMP
AL045;PRESSURIZER HIGH PRESSURE
AL046;PRESSURIZER LOW INTEGRITY
AL047;HIGH PRESSURE CONDENSER
AL048;HIGH TEMPERATURE CONDENSER
AL049;STEAM DETECTED
AL050;HIGH STEAM LEVEL
AL051;TURBINE OVERLOAD
AL052;MISALIGNED CONTROL RODS
AL053;NO RESISTOR BANK
ALESCOTILLAS;OPEN HATCHES 
AL_COM_ATASCADO;STUCK FUEL BLOCKS
CONDENSADOR_VOLUMEN_BAJO;LOW VOLUME
CONDENSADOR_VOLUMEN_ALTO;HIGH VOLUME
AL_CARGA_CORE_INSEGURO;OPEN HATCH / GATES
AL_CIRCULAR_REF_INSEGURO;INSECURE CORE GATE OPEN
EVA_SINRET_1;STG 1 RETURN BLOCK
EVA_SINRET_2;STG 2 RETURN BLOCK
EVA_SINRET_3;STG 3 RETURN BLOCK
REF_PUMP_DESTRUIDA;PUMP DESTROYED
AL_CONTROL_TERMAL_DESACTIVADO;THERMAL CONTROL DISABLED
CONDENSADOR_SIN_VACIO;Non-vacuum condenser
BOMBA_VACIO_CON_RETORNO;Vacuum Pump Impaired
BOMBA_VACIO_DRY;Pump flow failure
AL_SATURACION;SATURATION MARGIN LOW

ABR_AL001;HIGH TEMP@15@1
ABR_AL001_1;HIGH TEMP TURBINE 1@15@1
ABR_AL001_2;HIGH TEMP TURBINE 2@15@1
ABR_AL001_3;HIGH TEMP TURBINE 3@15@1
ABR_AL002;VERY HIGH TEMP@15@2
ABR_AL003;CRITICAL TEMP@15@2
ABR_AL004;HIGH PRESSURE@14@1
ABR_AL005;LOW INTEGRITY@14@1
ABR_AL005_0;LOW INT. GEN. 1@14@1
ABR_AL005_1;LOW INT. GEN. 2@14@1
ABR_AL005_2;LOW INT. GEN. 3@14@1
ABR_AL005_0_TG;LOW INT. TUR. 1@14@1
ABR_AL005_1_TG;LOW INT. TUR. 2@14@1
ABR_AL005_2_TG;LOW INT. TUR. 3@14@1
ABR_AL006;CRITICAL INTEGRITY@14@2
ABR_AL006_0;CRITICAL INT. GEN. 1@14@2
ABR_AL006_1;CRITICAL INT. GEN. 2@14@2
ABR_AL006_2;CRITICAL INT. GEN. 3@14@2
ABR_AL006_0_TG;CRIT.INT. TURBINE 1@14@2
ABR_AL006_1_TG;CRIT.INT. TURBINE 2@14@2
ABR_AL006_2_TG;CRIT.INT. TURBINE 3@14@2
ABR_AL007;LOW QUANTITY@14@1
ABR_AL008;DANGER POSITION@15@1
ABR_AL009;EXCESS VOLUME@15@1
ABR_AL010;LOW FUEL@15@1
ABR_AL011;EMERGENCY STOP@12@1
ABR_AL012;INTERNAL MOTOR DAMAGED@15@2
ABR_AL013;NO ELECTRICAL VOLTAGE@13@1
ABR_AL014;NO CONTROL RODS@12@2
ABR_AL014_TG_0;TUR 01 DESTROYED@13@2
ABR_AL014_TG_1;TUR 02 DESTROYED@13@2
ABR_AL014_TG_2;TUR 03 DESTROYED@13@2
ABR_AL014_TE_0;GEN 01 DESTROYED@13@2
ABR_AL014_TE_1;GEN 02 DESTROYED@13@2
ABR_AL014_TE_2;GEN 03 DESTROYED@13@2
ABR_AL015;TURBINE OFFLINE@15@1
ABR_AL015_1;TURBINE 01 OFFLINE@15@1
ABR_AL015_2;TURBINE 02 OFFLINE@15@1
ABR_AL015_3;TURBINE 03 OFFLINE@15@1
ABR_AL015_1_TE;GEN. 01 OFFLINE@15@1
ABR_AL015_2_TE;GEN. 02 OFFLINE@15@1
ABR_AL015_3_TE;GEN. 03 OFFLINE@15@1
ABR_AL016;CRANE IN DANGEROUS POSITION@12@1
ABR_AL017;MANUAL COOLING TOWER@15@1
ABR_AL018;UNAUTHORIZED PERSONNEL@15@1
ABR_AL019;CRANE DANGEROUS OPERATION@12@1
ABR_AL020;FLOODED CORE@15@1
ABR_ALSENSORRAD;RADIATION DETECTED@14@1
ABR_AL021;LOW COOLANT FLOW@15@1
ABR_AL022_1;DRY CIRCULATION PUMP 01@11@1
ABR_AL022_2;DRY CIRCULATION PUMP 02@11@1
ABR_AL022_3;DRY CIRCULATION PUMP 03@11@1
ABR_AL023_1;DAMAGED CIRCULATION PUMP 01@11@2
ABR_AL023_2;DAMAGED CIRCULATION PUMP 02@11@2
ABR_AL023_3;DAMAGED CIRCULATION PUMP 03@11@2
ABR_AL030_1;HIGH TEMP STE.GEN.1@15@1
ABR_AL030_2;HIGH TEMP STE.GEN.2@15@1
ABR_AL030_3;HIGH TEMP STE.GEN.3@15@1
ABR_AL031_1;HIGH PRESSURE STE.GEN.1@14@2
ABR_AL031_2;HIGH PRESSURE STE.GEN.2@14@2
ABR_AL031_3;HIGH PRESSURE STE.GEN.3@14@2
ABR_AL032_1;LOW VOLUME STE.GEN.1@14@1
ABR_AL032_2;LOW VOLUME STE.GEN.2@14@1
ABR_AL032_3;LOW VOLUME STE.GEN.3@14@1
ABR_AL033_1;SG 01 DESTROY@15@2
ABR_AL033_2;SG 02 DESTROY@15@2
ABR_AL033_3;SG 03 DESTROY@15@2
ABR_AL034_1;LOW INTEGRITY STE.GEN.1@14@1
ABR_AL034_2;LOW INTEGRITY STE.GEN.2@14@1
ABR_AL034_3;LOW INTEGRITY STE.GEN.3@14@1
ABR_AL035_1;CRITICAL INTEGRITY STE.GEN.1@14@2
ABR_AL035_2;CRITICAL INTEGRITY STE.GEN.2@14@2
ABR_AL035_3;CRITICAL INTEGRITY STE.GEN.3@14@2
ABR_AL036;RADIATION DUE TO EXPOSED FUEL@14@1
ABR_AL037;LOW OUTPUT FLOW@15@2
ABR_AL038;LOW INPUT FLOW@15@2
ABR_AL039;REDUCED MOVEMENT DUE TO HIGH TEMP@13@1
ABR_AL040_1;LOW INTEGRITY TURBINE 1@14@2
ABR_AL040_2;LOW INTEGRITY TURBINE 2@14@2
ABR_AL040_3;LOW INTEGRITY TURBINE 3@14@2
ABR_AL040_1_TE;LOW INTEGRITY GENERATOR 1@13@2
ABR_AL040_2_TE;LOW INTEGRITY GENERATOR 2@13@2
ABR_AL040_3_TE;LOW INTEGRITY GENERATOR 3@13@2
ABR_AL041;LOW VOL EXTER VESSEL@14@1
ABR_AL042_1;NO POWER PUMP 01@14@2
ABR_AL042_2;NO POWER PUMP 02@14@2
ABR_AL042_3;NO POWER PUMP 03@14@2
ABR_AL043;NO POWER IN COOLING TURBINE@15@2
ABR_AL044;PRESSURIZER HIGH TEMP@11@2
ABR_AL045;PRESSURIZER HIGH PRESSURE@11@2
ABR_AL046;PRESSURIZER LOW INTEGRITY@11@2
ABR_AL047;HIGH PRESSURE CONDENSER@11@2
ABR_AL048;HIGH TEMPERATURE CONDENSER@11@2
ABR_AL049;STEAM DETECTED@15@2
ABR_AL050;HIGH STEAM LEVEL@15@2
ABR_AL051;TURBINE OVERLOAD@11@2
ABR_AL052;MISALIGNED CONTROL RODS@11@2
ABR_AL053;NO RESISTOR BANK@14@2
ABR_ALESCOTILLAS;OPEN HATCHES@14@2
ABR_AL_COM_ATASCADO;STUCK FUEL BLOCKS@11@2
ABR_CONDENSADOR_VOLUMEN_BAJO;LOW VOLUME@14@2
ABR_CONDENSADOR_VOLUMEN_ALTO;HIGH VOLUME@14@2
ABR_AL_CARGA_CORE_INSEGURO;OPEN HATCH / GATES@14@2
ABR_AL_CIRCULAR_REF_INSEGURO;INS. CORE GATE OPEN@15@2
ABR_EVA_SINRET_1;STG 1 RETURN BLOCK@11@2
ABR_EVA_SINRET_2;STG 2 RETURN BLOCK@11@2
ABR_EVA_SINRET_3;STG 3 RETURN BLOCK@11@2
ABR_REF_PUMP_DESTRUIDA;PUMP DESTROYED@12@2
ABR_AL_CONTROL_TERMAL_DESACTIVADO;THERMAL CONTROL DISABLED@15@2
ABR_CONDENSADOR_SIN_VACIO;Non-vacuum condenser@11@2
ABR_BOMBA_VACIO_CON_RETORNO;Vacuum Pump Impaired@11@2
ABR_BOMBA_VACIO_DRY;Pump flow failure@11@2
ABR_AL_SATURACION;SATURATION MARGIN LOW@11@2
CORE;CORE
SECTOR;SECTOR
ESTRUCTURA;STRUCTURE
NUCLEO;CORE
REFRIGERANTE;COOLANT
COMBUSTIBLE;FUEL
RESIDUO;WASTE
FUENTE_SECUNDARIA;SECONDARY SOURCE
BARRASCONTROL;CONTROL RODS
BARRASCORTO;RODS
GENERADOR;GENERATOR
MODERADOR;MODERATOR
SERVICIOEA;EMERGENCY SERVICES
SUMINISTROINTERNO;INTERNAL SUPPLY
SERVICIOSINTERNOS;INTERNAL SERVICES
PRESURIZADOR;PRESSURIZER
EVAPORADOR;STEAM GENERATOR
CONDENSADOR;CONDENSER
CONDENSER;CONDENSER
RELIEF_TANK;RELIEF TANK
BUNKER;BUNKER
ASCENSOR;ELEVATOR
NUCLEO_DEPOSITO;FUEL DEPOT
PASILLO_BUNKER;BUNKER CORRIDOR
DISTRIBUIDOR01;DISTRIBUTOR
PASILLO_A_SC;HALLWAY
PASILLO_A_NUCLEO;HALLWAY
PASILLO_A_GENERADOR;HALLWAY
SALA_CONTROL;CONTROL ROOM
SALA_DESCONTAMINADOR;AIRLOCK
SALA_SALA_GRUPOS_ELECTROGENOS;DIESEL GENERATOR ROOM
SALA_GRUPOS_ELECTROGENOS;DIESEL GENERATOR BUILDING
PASILLOS_ALA2;HALLWAY
DISTRIBUIDOR02;DISTRIBUTOR
EXTERIOR;EXTERIOR
ENTRADA_TUNEL;Service Tunnel
TUNELES;SERVICE Tunnel
ACCIONES;ACTIONS
ALARMAS;ALARMS
ENERGIA_GENERADA;GENERATED ENERGY
TORRES_ENFRIAMIENTO;COOLING TOWERS
GENERADOR01;TURBINE A
GENERADOR02;TURBINE B
GENERADOR03;TURBINE C
CRANE;OPERATING CRANE
VELADOR_HABITACION;NIGHT LIGHT
BOMBA_REFRIGERANTE01;COOLING PUMP 01
BOMBA_REFRIGERANTE02;COOLING PUMP 02
VALVULA_TORRE_ENFRIAMIENTO_01;COOLING TOWER VALVE 01
VALVULA_TORRE_ENFRIAMIENTO_02;COOLING TOWER VALVE 02
TREN;TRAIN
MESA_MAPA;TABLE MAP
BARRA;CONTROL RODS
BARRA_DE_CONTROL;CONTROL ROD
BARRA_DE_CONTROL_DESTRUIDA;CONTROL ROD REMAINS
TACHO_RESIDUOS;WASTE BIN
BIDONES_COMBUSTIBLE;FUEL CANS
GRUPO_ELECTROGENO;DIESEL GENERATOR
DISPOSICION_FINAL;FINAL DISPOSITION
